dist_roads,DEM,TWI,plan_curvature,profil_curvature,Slope,Geology,LandCover,LS
70.7106781,1090.5,8.378361702,-0.000833785,-0.001633785,23.3094368,2,41,1
167.7050934,653.9000244,8.865323067,-0.001199384,0.004560382,14.82943058,1,21,0
134.6291199,872,10.77535534,0.002824777,-0.002615165,11.090662,1,41,0
0,813.7999878,8.885307312,0.004703293,-0.00105657,27.431427,1,41,1
100,620.5,9.386036873,0.002562403,0.005122364,20.15407753,24,11,1
79.05693817,691.2999878,10.00558853,6.39E-05,-0.000575933,3.230078936,1,41,0
250,946.7000122,8.834130287,7.94E-05,7.94E-05,5.202424526,1,21,0
469.7073669,1333.5,9.901165009,0.000784835,-0.000495048,7.14162159,2,41,0
134.6291199,602.4000244,8.346908569,-0.001636141,-0.00467618,16.51086044,1,21,0
35.35533905,454.7999878,13.72083282,-0.011602159,0.00487792,11.26887989,1,11,1
309.2329102,513.7999878,12.53960705,-0.000685554,-0.000205476,2.179579973,1,21,0
79.05693817,762.7999878,7.237651348,-0.001336064,-0.013655986,24.19862747,24,41,1
530.3300781,1566.800049,9.997266769,-3.37E-05,-0.000513943,28.3964901,11,41,0
90.13877869,702.9000244,11.143116,-0.000118012,-0.00011811,3.623599768,1,21,0
25,1044.400024,6.021610737,0.014080079,-0.040800099,37.16503906,1,41,1
0,446.5,13.00494194,-0.000301112,0.000338879,1.77143538,9,11,0
261.0076599,1106.800049,9.085250854,-0.000423862,0.00069606,11.99639511,1,41,0
25,474.7999878,10.36565495,-0.004119415,0.002600702,17.48277855,1,15,1
452.7692566,518.2999878,9.314783096,-0.000218027,0.000742129,3.222538948,1,62,0
90.13877869,734.0999756,9.442017555,0.002033052,-0.00068687,16.5656395,1,15,1
474.3416443,1327.599976,7.343135357,0.003479052,0.002519092,11.43105316,2,41,0
1093.446411,1831.5,9.589377403,-0.000202628,-0.00372255,16.67227364,7,21,1
90.13877869,600.7999878,6.916706085,0.009750926,-0.011048976,31.77628136,24,11,1
0,509.5,9.508460045,-0.000147586,-0.000307547,5.300686359,1,21,0
25,498.7999878,7.556369305,-0.002455418,0.007304689,18.09436226,1,31,1
55.90169907,596.0999756,8.061207771,-0.000366544,-0.00404633,21.52648354,24,11,1
336.3406067,603.2999878,7.148769855,0.006138678,-0.006661322,26.1584568,36,41,1
247.487381,1319.599976,9.982542038,-0.000251512,0.002148683,11.42717075,2,41,0
201.5564423,599.5,8.6435709,0.000640039,-0.002239941,3.152765989,1,21,0
2823.672363,1544,12.01374912,0.001370555,-0.00022925,10.30466652,9,41,0
679.1538696,1337.300049,10.86215305,-0.0012799,-2.12E-07,3.428418398,2,21,0
190.3943329,472.7000122,12.89367294,-3.28E-05,0.00012715,2.788579464,1,21,0
35.35533905,479.5,9.617901802,-0.00021309,0.00266694,7.110455036,1,31,0
437.3213806,1306.300049,13.3365345,-0.0029353,-0.001335691,6.162215233,1,41,0
167.7050934,433.5,7.184508801,0.002430318,-0.001889702,13.33080006,1,21,1
70.7106781,1485.099976,10.55893517,0.000823341,0.002423536,10.11979866,1,21,1
50,547.0999756,9.125263214,0.003525497,0.001285653,18.79144096,1,21,1
570.6356201,709,16.17386436,0,0,1.374796391,9,41,0
35.35533905,1149.400024,12.92822361,2.66E-05,0.000826552,2.173157215,2,41,0
0,457,7.773014545,0.003782723,0.005062703,14.74030399,24,11,1
25,1117,9.9065485,0.000129629,-0.002430332,13.99545097,11,21,1
111.8033981,814.7000122,9.643128395,0.003931163,-0.006148915,17.97094345,24,41,1
70.7106781,900.9000244,10.5723114,-0.006464972,0.006334832,12.63362503,1,21,1
190.3943329,681.5999756,13.73241997,0.000148765,-0.00017106,0.778223693,9,41,0
75,376,12.73269749,1.23E-05,-0.00014769,0.422987312,9,21,0
261.0076599,689,11.09806538,0.000313228,-0.000166753,2.167901278,1,21,0
35.35533905,1177.699951,8.93985939,-0.000620586,-0.014380156,26.17364693,9,41,1
357.9455261,1340.699951,8.082988739,0.000140568,-0.00129908,10.92225933,2,41,0
25,691,9.465035439,-0.000138846,2.11E-05,5.534508228,1,15,1
125,656.5,7.557747841,-0.002721036,0.001598983,18.07105446,1,41,1
70.7106781,1122.5,11.46343422,-0.002090861,0.001429061,17.15354156,1,21,1
190.3943329,1215.199951,7.529864788,0.001669375,-0.001210312,18.5474987,7,41,1
25,582.0999756,8.148026466,-0.006738749,-0.014098612,19.88220787,24,41,1
775.4031372,1751.699951,9.042052269,0.004504213,0.000664565,33.64848709,11,51,0
25,426.7999878,18.28487968,-0.021279743,-0.001119732,10.08428001,24,41,1
111.8033981,590.0999756,17.91672516,-0.003880078,0.009880078,4.989668846,24,21,0
269.2582397,559.2999878,10.05182934,2.81E-05,0.000508041,9.18273735,1,21,0
340.0367737,1394.199951,10.12082958,-0.002406079,0.003674389,26.69904137,1,21,1
106.0660172,1234.300049,7.996344566,-0.000285486,3.42E-05,11.88383102,2,41,0
250,529.5,9.980792046,0.000204176,0.000364234,4.959606171,1,21,0
25,554.5999756,9.60624218,0.001853558,0.005853753,32.25310516,1,41,1
75,885.0999756,8.072545052,-0.003091081,0.001869172,11.03413391,1,21,0
75,1020.700012,10.28043365,0.00392393,0.000243754,21.09965515,1,21,1
25,710.7999878,7.257319927,-0.002740674,0.008459325,23.78003502,24,11,1
50,642.5999756,10.07597446,0.00211698,0.000837097,8.967274666,1,21,0
70.7106781,531.4000244,10.02813244,-0.000458804,0.000501059,3.158222914,1,21,1
0,554,7.196371078,0.005191467,0.000551428,13.17911911,1,31,1
75,1112.5,8.031085014,-0.00216995,0.006950167,39.11185837,1,31,1
50,754.7999878,9.258893013,-0.000703291,-0.000703194,13.39595699,1,41,1
212.1320343,497.7999878,15.52114487,-4.00E-05,-3.99E-05,1.944341302,1,21,0
195.2562408,508.2000122,9.454239845,0.000407111,8.70E-05,2.803782463,1,21,0
90.13877869,460.1000061,8.577519417,0.001554902,-0.000365117,3.367563248,1,31,0
25,916.9000244,8.620141983,-0.014093792,0.016626031,34.08446121,2,21,1
1820.885742,1744.900024,9.973695755,0.005620642,2.04E-05,34.96035385,11,51,0
223.6067963,487.3999939,8.287447929,0.000945852,-0.000494138,4.496760845,1,21,0
860.2325439,1049.5,13.5951004,-0.015025756,0.0011344,14.50308418,9,41,1
201.5564423,875.4000244,8.370630264,0.010467392,-0.008412784,40.97179031,2,41,0
320.1562195,699.7999878,15.09362507,-0.00015342,0.000326658,1.864771724,9,21,0
976.281189,1623.400024,13.27231216,-0.006001732,-0.000241967,7.296490192,1,62,0
921.9544678,1774.699951,8.18119812,0.007852052,-0.001907714,27.68904877,1,41,0
0,552.4000244,7.477715015,0.003171813,-0.005308363,10.02289963,24,15,1
127.4754868,718,11.00429058,0.000607295,-0.000192607,4.753403187,1,21,0
160.0781097,568.4000244,8.686343193,0.002243014,-0.005757182,11.92023468,9,41,1
167.7050934,1616.199951,10.2050581,0.002629162,0.001189513,13.01529694,1,21,1
0,1199.400024,10.68202019,-3.31E-05,0.001086619,14.47972679,1,15,1
35.35533905,726.9000244,6.71974802,0.011515983,-0.003524154,20.66398621,1,15,1
353.5534058,867.2000122,9.796589851,0.005216548,-0.003263628,22.6518116,11,41,0
25,946.4000244,8.566496849,0.001631484,0.001151308,19.64509201,1,21,1
125,466.6000061,10.27516174,-0.000954389,-0.005914448,14.49905396,1,41,1
0,489.1000061,10.19273567,-8.99E-06,-0.000489072,2.679660559,1,15,0
254.9509735,1520.400024,11.25000572,0.000557803,0.001517764,33.03939438,1,41,0
111.8033981,603.7999878,12.40789318,-0.000320713,0.000639346,2.486063004,1,21,0
50,1102.199951,9.155649185,-0.000271731,-0.002831497,21.60819244,2,21,0
25,1109.199951,8.178341866,-0.001916772,0.003843384,19.33315468,1,21,1
127.4754868,1255.099976,9.069218636,0.001719256,0.001879412,38.3698082,11,41,0
427.2001953,486.5,10.95153046,4.66E-05,0.000206572,2.509623528,1,21,0
0,597,12.16296577,-6.85E-05,0.001051516,4.105678558,1,15,0
416.0829163,845.9000244,7.764302254,-0.001527664,-0.001527859,7.558960915,24,41,0
3889.087402,2270,7.938630104,0.001854307,0.030014071,57.34978104,2,51,0
182.0027466,838,11.50890446,-0.000428057,5.19E-05,3.948808908,1,21,0
75,964.5999756,10.2328558,0.002203789,0.001723906,19.78367805,1,11,1
75,721.0999756,10.00653744,0.000957428,-0.003842377,12.70913887,24,21,1
25,550.2000122,8.770840645,-0.000640851,0.001599091,25.87314224,24,31,1
0,1386.199951,7.63495636,0.00101291,0.000533222,16.80677032,24,11,1
134.6291199,1343.800049,10.80974483,-0.005269696,0.006729913,20.74636841,11,41,1
226.3846283,974.7000122,8.902592659,0.001227917,-0.011252064,40.37316895,7,41,1
318.1980591,625.2999878,8.920527458,-4.80E-05,-0.000207885,4.773894787,1,21,0
201.5564423,1237.900024,9.135611534,-0.003280303,0.002159541,28.31644249,2,41,0
50,506.2000122,11.61157227,-0.000301768,0.000178164,2.593981743,1,21,0
395.2846985,607.4000244,10.07991982,-0.000218927,0.000100995,2.999129057,1,41,0
158.1138763,537.2999878,8.596666336,0.000934179,-0.00018584,13.00215626,24,51,1
25,464.7999878,8.03219223,0.005673978,-0.007285933,22.09996796,1,31,1
55.90169907,526.5999756,12.1633091,-0.004512376,0.001247682,9.080223083,1,31,1
134.6291199,1341,8.350803375,0.006068271,-0.003051456,4.221732616,2,21,0
0,1139.800049,10.3096056,0.000134525,-0.000985787,20.5443573,1,41,1
100,441.2000122,11.78700542,0.000337363,1.72E-05,2.720556259,1,21,0
160.0781097,1414.900024,10.30314255,-0.004678783,-0.002599095,21.7101059,24,41,0
150,672.9000244,6.65788126,-0.004284617,-0.008124754,21.86166573,24,51,1
35.35533905,790.9000244,11.26416206,-0.00020585,0.000433994,0.918427706,1,41,0
35.35533905,1385.900024,5.804037571,0.00747355,0.042193475,43.29964066,11,41,1
25,569.5,9.324426651,-0.01096508,0.0063149,24.04191017,1,41,1
35.35533905,461.7000122,8.186649323,-0.004642141,0.003357811,19.18495369,1,41,1
206.1552887,444,14.43727016,0,0,0.6922611,1,31,0
25,530.4000244,10.0031929,-0.001202078,0.004237766,14.28232098,1,11,1
25,892.7000122,9.363983154,-0.00073107,0.000868832,9.135002136,1,21,0
100,670.5,12.84477997,-0.001586685,0.001453354,4.810017586,2,41,0
79.05693817,410.1000061,7.258159637,0.004766311,-0.013313719,12.41466808,24,11,1
90.13877869,444.7000122,15.16829395,8.90E-05,0.000248916,1.758434296,9,21,0
90.13877869,1389.099976,7.602893353,0.002662128,0.001382245,17.32208443,24,21,1
103.0776443,432.6000061,12.65232849,0,0.00016001,0.114598401,9,21,0
0,652.5999756,8.619720459,-0.000538116,0.003941962,24.28927612,1,41,1
70.7106781,780.2000122,7.269569397,0.004047112,-0.015793025,12.27812004,1,11,1
190.3943329,783.5999756,10.8425312,-0.003045485,-0.000965211,15.04663944,1,62,1
90.13877869,602.5,11.58258438,-0.00049462,0.000145419,4.665836811,1,21,0
125,645.5999756,9.467451096,0.000532505,-0.000267397,1.384328842,1,41,0
395.2846985,1450.900024,6.640868664,0.011902647,-0.004097548,22.20059776,1,51,0
70.7106781,1124.099976,9.532939911,0.00058772,0.004108033,19.90752983,2,21,0
35.35533905,1130.400024,8.532114029,-0.002203781,0.001316336,26.22540665,1,41,1
25,590.5999756,9.188989639,0.001005387,-0.003794418,20.96209335,1,21,1
493.0770874,450.3999939,10.8589077,4.00E-05,-0.000279944,0.688701391,1,21,0
50,854.2000122,15.68178368,-0.000791772,-0.000471947,6.782242775,1,21,0
0,545.7999878,7.584285259,-0.004904734,-0.005384617,17.62746048,1,41,1
75,1234,12.7901144,0.000172017,1.19E-05,13.89921284,1,21,1
257.3907471,1461.199951,8.927251816,-0.005929813,0.002070773,26.46068954,7,41,1
0,1382.800049,11.85849285,9.50E-05,-0.006144993,16.74298096,24,11,1
25,455.5,8.014583588,0.000204855,-0.004755155,5.898721218,1,21,1
111.8033981,524.4000244,7.075144291,0.016061487,-0.01801859,14.80703259,24,15,1
226.3846283,1166.699951,11.57968903,-0.000221214,-0.000220823,13.47990322,7,21,1
35.35533905,693.0999756,9.174572945,0.001396371,0.000916586,17.94660568,1,41,1
79.05693817,1146.199951,8.353629112,-0.010498413,0.008861939,30.49263191,2,41,1
25,524,8.200416565,0.001970097,-0.001069844,4.903740406,1,15,0
176.7767029,769.9000244,9.702436447,0.000300976,0.00126084,4.370062828,1,21,0
1170.469971,1985.900024,8.580489159,-0.026522171,-0.002202251,46.56153488,24,51,0
1261.199829,1735.900024,8.880114555,-0.004246331,0.002153278,34.82509232,7,21,0
25,711.2999878,9.228877068,0.001091458,-0.003388523,13.78878689,1,41,1
35.35533905,1121.800049,10.13266563,0.000493495,-0.0011067,24.0993309,1,21,1
348.2097168,573.2999878,12.14304638,-0.000160059,0.000160059,1.52526319,9,21,0
353.5534058,1194,8.31443119,0.000762801,0.001082723,8.70451355,2,41,0
0,864.5,8.790237427,-0.000913823,-0.002833842,15.92906857,1,15,1
167.7050934,1096.699951,7.207017422,0.006116527,-0.007483082,42.82273102,2,41,0
35.35533905,871.9000244,7.99508667,0.003155943,-0.020844252,32.29754639,1,41,1
1241.470947,1796.699951,9.640545845,-0.002226666,0.002893647,31.37270927,11,51,0
160.0781097,482.3999939,6.590112209,0.015341125,-0.019538807,23.23643684,24,41,1
695.0719604,1267.199951,10.82914925,-0.00069618,0.000104211,15.23998547,2,41,0
206.1552887,453.5,14.25561237,0.000258846,9.89E-05,1.152903557,1,21,0
25,783.0999756,9.269767761,-0.003631496,-0.004271339,19.46214867,1,51,1
320.1562195,589.4000244,10.27130413,-0.000963729,-0.000963826,6.173475742,1,31,0
75,501.2999878,8.439752579,0.000101896,-0.001498006,15.11693382,24,11,1
0,467,6.602975368,0.001893564,-0.002746427,22.970438,2,41,1
134.6291199,1415.900024,11.01601124,-0.015426524,0.006813516,22.33893013,7,41,1
35.35533905,470.2999878,7.538183212,0.005174575,-0.006665317,9.44571209,24,15,1
79.05693817,730.0999756,6.977963924,0.013220159,-0.023739705,16.24196625,24,41,1
412.3105774,1092,8.92031002,0.000176217,-0.002543705,22.6683445,2,41,0
79.05693817,1034.300049,9.499588013,0.000239745,0.000239355,5.347650528,1,21,0
583.0952148,1695.599976,9.061567307,-0.000863404,-0.002303248,33.13468552,1,41,0
50,686.7999878,8.253797531,0.001163515,-0.002196446,9.239518166,1,15,0
25,578.2999878,6.62699461,0.006220183,0.010380242,22.48007393,24,41,1
282.8427124,642.9000244,10.14291668,0.000384086,-9.61E-05,2.816324949,1,21,0
0,391.3999939,12.79999924,-0.00018827,-0.000188221,1.680237412,1,21,0
530.3300781,1769,9.890792847,-0.000227816,0.004252262,20.79692841,2,51,0
999.0620728,1576.900024,10.11976242,-0.005866317,0.003733488,33.20491409,7,41,0
50,666.5,12.79285812,0,0,1.393767357,1,21,0
160.0781097,427.8999939,10.65333176,-0.003203349,-0.00016331,18.75630951,1,31,1
200,460.1000061,11.84760952,0.00016001,-0.00016001,0.128124863,1,21,0
111.8033981,723.5999756,8.249323845,0.00077649,-0.004983373,18.09762192,1,41,1
152.0690613,761.4000244,8.949176788,0.002334856,-0.002465339,2.3236413,24,41,1
35.35533905,567.2000122,9.320886612,-0.001170679,0.007949243,18.56024933,1,41,1
1128.051392,1207.300049,8.421206474,-0.003840322,0.007519444,15.38662243,2,31,0
175,1358.5,8.066585541,0.005794035,-0.00140577,5.601769924,2,41,0
492.4429016,847.4000244,11.44740295,-0.008745781,0.006293965,17.76156425,1,41,0
35.35533905,411.3999939,9.498654366,0.00068229,0.00068229,5.352619648,10,31,1
25,1216.900024,8.593984604,-0.001097525,0.00370228,13.03588295,11,21,1
0,654.2000122,11.8077774,-0.000354036,0.000125945,5.582194328,1,21,0
226.3846283,417.2999878,7.816092491,0.003552995,-0.001726985,7.181533337,1,41,0
75,494.5,10.84187603,0.001821412,-0.007618626,17.63583183,9,41,1
176.7767029,518.7999878,7.077316761,0.002936256,0.002936354,27.81344414,24,41,1
127.4754868,659.4000244,9.718249321,0.005992275,-0.005687999,20.61166191,24,21,1
230.4886169,929,9.709060669,0.000488252,-0.000311748,10.74631405,2,41,0
25,730.7000122,8.486143112,0.010329118,-0.022631037,49.24956131,31,41,0
0,447.1000061,18.76883698,-0.003851571,0.00014838,1.776510239,1,41,0
127.4754868,571.4000244,10.12381554,0.000744613,-0.003415543,5.726754189,9,41,1
25,633.5999756,9.988089561,-0.001924774,0.000475421,11.36560249,1,11,0
301.039856,467,14.37518311,-5.43E-05,0.000105668,0.797974706,9,21,0
55.90169907,1014.200012,7.556095123,-0.005595782,0.00832414,33.17127609,2,41,1
50,491.1000061,8.766303062,-0.000147687,-0.009107746,11.02755642,24,21,1
269.2582397,573.2000122,9.352285385,0.00039674,-8.33E-05,3.104160547,1,21,0
134.6291199,816.0999756,10.71205139,-0.000799075,0.000801023,7.141932487,24,21,0
25,1219.199951,8.153282166,0.003728338,0.000208416,10.19696236,1,21,1
25,632.0999756,7.767396927,-0.000450687,-0.001090628,7.535874367,24,21,1
325.9601135,1331.599976,10.44503212,-0.000175546,0.001104532,7.253784657,2,41,0
75,773.7000122,9.094427109,-0.002351411,0.008848491,19.33684158,1,41,1
1677.982422,2185,7.417820454,-0.003013845,-0.005733767,36.89190292,7,51,0
382.4264526,405,7.357326984,0.008210552,-0.014829438,11.27412796,1,41,0
656.2202148,1384.900024,12.14749146,0.001276635,-0.000803639,9.776572227,1,21,0
0,1186.699951,7.958963394,0.001860833,-0.004378816,41.14779282,7,41,1
309.2329102,660.5,7.925261021,0.003797765,-0.001162196,6.445416451,1,21,0
594.2432251,1292,9.673740387,0.001900432,0.002700433,13.27531528,2,41,0
70.7106781,398.7000122,11.06605053,-0.000164841,0.000155081,5.581028461,1,31,0
371.6517334,1209.400024,12.19949245,-0.002847822,0.001951983,2.701546192,2,21,0
285.0438538,830.2000122,9.556728363,0.001146992,-0.000613164,1.266135573,1,51,0
90.13877869,802.2999878,7.702861309,-2.58E-05,0.002374212,29.44197655,1,21,1
276.1340332,831.5999756,8.999714851,2.48E-05,-0.000775091,4.411940575,1,21,0
35.35533905,429.7999878,14.4639082,0,4.88E-08,0.430664808,24,62,0
735.2720337,1309.900024,10.06499958,-0.000224594,0.000735172,6.071167946,2,21,0
477.6243286,1599.099976,7.750522137,0.002621506,-0.007778299,28.28762436,36,31,0
25,1166.699951,12.77277946,-0.002398772,0.000161384,8.471613884,2,41,0
25,660.9000244,9.169374466,0.001784742,-0.000775316,1.864760995,1,11,1
35.35533905,521,7.993274689,0.00337596,-0.00142404,11.91932583,24,11,1
514.7814941,1397.099976,8.702911377,0.002618607,-0.001221236,17.29920197,7,11,0
257.3907471,653.7000122,10.24690533,-0.000996351,-0.00083639,5.067183971,24,21,0
75,1313.800049,10.80538845,-0.000542462,-6.30E-05,10.77031898,1,41,1
70.7106781,724.2999878,13.11195374,0.000769063,-0.001950762,4.837350368,1,11,0
412.3105774,709.7000122,8.46986866,0.001221536,-0.002298581,7.466722965,24,21,0
90.13877869,1096.900024,10.34454346,-0.000665513,-0.000505552,20.90712357,1,15,1
25,796.4000244,8.690737724,0.001699549,-0.003260608,17.4982338,10,11,1
70.7106781,1286.800049,7.904916286,0.00055139,0.001191234,24.75783348,1,41,0
2196.161377,2483.899902,8.257860184,0.002319959,-0.002959338,17.95370674,11,51,0
50,404.2000122,7.294044971,0.004742267,0.00154217,11.98994827,1,11,1
0,1230.099976,9.256947517,-0.001315073,0.006685122,13.42109871,24,15,1
251.2468872,503.1000061,7.480151176,0.003989346,0.000629336,9.999005318,24,21,0
152.0690613,555,8.098087311,0.004747447,0.001867369,37.24684906,36,31,1
425,1348.699951,6.738371372,0.002999378,-0.00244027,20.31412315,7,41,1
375.8323975,1264.300049,9.974498749,-0.004037375,0.003642117,14.68036556,2,41,0
111.8033981,1410.300049,9.9728508,0.003741103,-0.00057921,16.25497437,1,21,1
90.13877869,1307.599976,9.41545105,0.004879932,-0.000879834,1.458187699,2,41,0
70.7106781,1398.5,12.95627117,-0.001476469,0.002203609,9.303811073,24,41,1
70.7106781,791.5,8.670577049,0.000378015,-0.000902063,3.068923712,1,41,0
25,754,6.919062138,0.010844499,-0.003235384,17.17094612,1,41,0
325,1193.900024,10.48096275,-0.002504805,0.001174883,21.97198105,1,41,1
176.7767029,1326.099976,9.456944466,0.000561975,-0.000557947,11.05453968,2,41,0
90.13877869,734.2999878,10.893713,0.000553839,0.000393878,28.10398674,2,41,0
125,1268.900024,8.477873802,0.001083193,-0.001476768,3.719468117,24,21,1
55.90169907,1018.299988,8.362011909,0.003485666,0.002045823,16.27657127,1,41,0
25,564.5,6.573372841,0.025891738,-0.013148204,23.58613396,24,21,1
350,978.7000122,10.34507084,-0.004617268,0.011542596,29.36471939,11,31,1
176.7767029,780.7000122,7.764989853,0.002526445,-0.000673653,7.553825378,1,41,0
292.6174927,1524.400024,10.76294518,-0.000380522,0.002019283,9.021917343,1,31,0
25,1057.300049,19.1078968,0.00358075,-0.006179602,26.7280159,2,41,1
0,675.9000244,6.755727768,0.004971406,0.030731173,36.0414505,2,41,1
182.0027466,835.5,6.883937359,0.006542323,-0.004177697,32.62284088,1,11,0
